vendor_id,category,rating,review_count,booking_count,starting_price,max_price,avg_package_price,gallery_size,vendor_age_days,user_budget,recommended_score
vendor_45,Food & beverage,4.48,28,103,58000,183883,117185,5,331,52696,3.4772
vendor_17,Venue,4.1,1,68,136659,250515,217606,9,1230,212450,2.8942
vendor_19,Photography,4.51,31,38,67590,116453,113198,1,116,146635,3.3697
vendor_10,Venue,3.76,102,68,131857,333384,173367,0,906,276349,3.3104
vendor_8,Venue,4.61,17,137,145242,245262,148174,1,274,316884,3.5812
vendor_9,Making & Grooming,4.69,67,67,22564,59106,50579,11,265,27126,3.6675
vendor_41,Food & beverage,4.54,112,69,53724,166093,66212,9,1158,113279,3.727
vendor_50,Photography,5,75,156,66293,133611,94269,3,639,83726,3.9571
vendor_19,Venue,4.7,118,91,137755,285531,238552,2,544,234078,3.8074
vendor_36,Venue,3.9,35,66,147154,286298,193568,7,704,232723,3.2246
vendor_20,Photography,4.57,55,9,71970,143392,85301,2,811,84192,3.1526
vendor_27,Food & beverage,4.63,9,30,57515,158278,97431,6,493,126335,3.226
vendor_21,Photography,4.79,97,105,65073,124105,104999,3,836,126028,3.8652
vendor_14,Making & Grooming,4.74,18,77,23446,60737,39255,4,1399,75069,3.5685
vendor_44,Making & Grooming,4.69,30,56,23476,79303,35513,2,982,54650,3.5297
vendor_50,Food & beverage,4.42,11,21,55700,190535,128145,5,1283,113797,3.083
vendor_42,Making & Grooming,4.5,107,81,23460,66980,51222,11,436,21675,3.6636
vendor_13,Venue,4.57,66,56,156681,295539,205009,7,649,306408,3.6027
vendor_12,Food & beverage,5,52,162,59996,190656,187638,0,208,191825,3.9674
vendor_1,Venue,4.01,27,76,145515,329952,220163,2,1417,341386,3.2712
vendor_46,Food & beverage,4.24,79,102,54448,194272,101456,0,518,62884,3.5107
vendor_9,Decorations,4.47,79,115,46031,104470,93099,3,1490,111790,3.7232
vendor_36,Photography,4.73,41,111,64673,116988,104939,10,679,78279,3.7088
vendor_36,Making & Grooming,4.96,54,8,20953,61728,42688,9,429,46377,3.3986
vendor_5,Photography,4.74,60,111,60169,144897,139994,6,1045,141458,3.8073
vendor_3,Decorations,4.71,1,175,47673,114684,62574,4,447,44636,3.2763
vendor_25,Venue,4.75,61,107,145767,249701,163662,4,1296,172410,3.735
vendor_24,Food & beverage,4.99,12,99,56700,162306,71324,3,1213,191553,3.6729
vendor_20,Food & beverage,4.4,45,69,59955,178081,156151,8,74,182369,3.5465
vendor_25,Venue,4.23,116,114,154412,245795,212855,5,359,133989,3.593
vendor_17,Venue,4.05,48,96,136857,333742,239373,6,144,149762,3.3638
vendor_49,Making & Grooming,5,112,147,21961,71725,35094,3,1318,32153,4.0211
vendor_32,Food & beverage,4.85,11,100,54659,150891,131268,11,489,97630,3.5976
vendor_37,Venue,4.47,74,87,144632,277674,185440,3,1117,137428,3.5717
vendor_46,Decorations,4.63,20,132,44993,107922,67410,3,915,44763,3.5312
vendor_24,Food & beverage,5,36,94,51154,194456,88072,7,806,133325,3.8299
vendor_42,Food & beverage,5,76,64,56282,173143,159090,9,501,143390,3.8726
vendor_8,Food & beverage,5,104,76,57941,193916,75236,3,890,128975,3.9145
vendor_48,Food & beverage,4.49,61,108,56976,189002,101606,11,139,170101,3.7346
vendor_25,Decorations,4.73,96,80,41151,111620,50390,11,1158,83664,3.8262
vendor_5,Making & Grooming,4.52,7,10,22522,61900,53022,11,403,57863,2.9714
vendor_14,Making & Grooming,4.76,21,90,23091,63195,39077,0,566,54889,3.595
vendor_22,Food & beverage,4.66,44,105,62147,195050,167650,4,122,66988,3.633
vendor_34,Decorations,4.71,53,102,46074,96017,67141,2,663,94800,3.7301
vendor_10,Food & beverage,4.54,22,52,50953,199846,189000,4,1018,71377,3.3688
vendor_18,Photography,4.58,99,119,72278,149989,85641,4,1089,110610,3.7825
vendor_20,Photography,4.89,41,55,63384,118937,88389,8,658,96342,3.6586
vendor_33,Photography,5,89,101,70863,105714,91490,9,1077,136584,3.9671
vendor_23,Decorations,4.85,86,121,49934,92167,69221,4,1427,108894,3.914
vendor_5,Food & beverage,4.2,37,114,57241,150101,106030,10,1054,140558,3.5231
vendor_36,Food & beverage,5,1,69,56880,177199,63447,7,1057,132482,3.3243
vendor_6,Making & Grooming,5,105,74,20081,57746,55178,4,1176,55304,3.9285
vendor_28,Decorations,4.59,3,92,48439,107360,68163,8,1381,88342,3.288
vendor_38,Venue,4.31,65,49,161094,314472,304551,10,612,235588,3.4473
vendor_7,Photography,5,100,52,64432,127885,70442,1,415,108736,3.8024
vendor_38,Making & Grooming,4.49,68,117,24154,58993,37440,8,738,72582,3.75
vendor_5,Making & Grooming,4.91,57,107,22060,64139,35076,6,1256,44796,3.863
vendor_48,Food & beverage,5,20,88,52217,184051,74318,5,1089,72517,3.6714
vendor_39,Food & beverage,4.86,9,105,55114,161703,120167,1,742,102790,3.5404
vendor_31,Photography,4.65,59,145,71854,140184,102073,3,814,149288,3.7975
vendor_13,Making & Grooming,4.51,17,100,24541,60029,52930,0,630,25301,3.3886
vendor_29,Making & Grooming,4.55,92,84,23323,56587,52520,3,1111,74951,3.7344
vendor_13,Food & beverage,5,96,92,57165,180221,160385,4,678,53919,3.8627
vendor_43,Food & beverage,4.8,31,8,53997,186960,88048,5,145,118134,3.2256
vendor_41,Decorations,4.5,22,67,46226,104353,90578,9,731,57329,3.4139
vendor_11,Venue,4.57,66,30,143760,250927,152034,6,833,166502,3.4226
vendor_23,Food & beverage,4.74,70,70,56390,177625,92514,8,749,67274,3.6905
vendor_39,Making & Grooming,5,13,96,23936,76551,35683,5,139,61788,3.6777
vendor_8,Decorations,4.74,11,116,44675,105228,92205,7,1413,41086,3.4911
vendor_21,Venue,4.04,34,92,161653,339134,314697,1,201,164645,3.2673
vendor_38,Photography,5,22,79,65763,136238,107456,10,281,90434,3.6877
vendor_40,Photography,4.92,66,84,69932,109708,98653,6,290,87257,3.7941
vendor_46,Food & beverage,4.88,22,7,50765,145309,108613,6,524,131480,3.2029
vendor_25,Food & beverage,4.77,26,38,58556,163909,104659,6,341,133797,3.4887
vendor_7,Food & beverage,4.67,22,73,62274,146952,98714,6,1393,120655,3.5354
vendor_15,Decorations,4.16,97,37,44490,99274,90927,6,1226,66899,3.3678
vendor_9,Food & beverage,4.1,34,60,51213,146588,126945,6,154,192976,3.3427
vendor_36,Venue,4.62,31,89,150573,346907,207614,4,284,321210,3.5997
vendor_11,Photography,5,99,107,68321,126220,107848,5,691,132637,3.9749
vendor_4,Decorations,4.41,105,94,40076,103116,87389,7,258,84827,3.7082
vendor_40,Photography,5,111,86,64429,143602,82947,9,225,91474,3.9403
vendor_8,Decorations,4.88,115,101,40902,97953,83175,7,1290,117583,3.967
vendor_17,Decorations,4.76,87,5,43534,99792,78488,1,655,76481,3.2417
vendor_38,Decorations,4.44,39,53,41800,99108,42403,10,1424,72509,3.4618
vendor_13,Making & Grooming,4.51,91,63,24254,65412,64193,8,437,70963,3.6785
vendor_48,Photography,4.82,94,206,73806,147718,120493,9,60,117644,4.0196
vendor_27,Venue,4.87,42,53,155697,248540,188875,3,803,214271,3.6088
vendor_47,Photography,5,1,46,70932,127476,119667,9,184,125813,3.2344
vendor_27,Food & beverage,4.68,56,97,60007,156534,90543,5,634,96622,3.7119
vendor_14,Venue,4.48,27,96,137652,329423,232817,2,621,173054,3.4736
vendor_30,Photography,4.98,51,18,73926,123837,79924,4,143,130206,3.5061
vendor_34,Food & beverage,5,76,79,57661,165761,92505,0,395,115654,3.8532
vendor_9,Venue,4.5,91,83,146487,310584,184204,0,783,320695,3.669
vendor_35,Making & Grooming,4.73,49,100,20924,73920,68359,1,1156,75158,3.7523
vendor_44,Decorations,4.31,15,74,40265,89847,84387,2,724,105148,3.3208
vendor_8,Food & beverage,4.71,69,121,55926,162958,104086,10,296,125133,3.8499
vendor_19,Food & beverage,4.9,48,84,61319,145613,71343,11,676,97237,3.7875
vendor_35,Photography,5,116,51,74185,136119,100179,6,448,71323,3.7846
vendor_50,Food & beverage,4.7,60,85,55610,162659,69097,11,1158,81570,3.724
vendor_41,Decorations,4.83,2,36,40446,102874,96751,2,366,52556,3.1055
vendor_44,Photography,5,37,115,63088,141652,82852,0,227,120328,3.8177
vendor_39,Photography,5,84,87,70646,110803,103829,4,520,120205,3.8937
vendor_8,Decorations,4.79,57,25,40618,100980,60330,11,912,114572,3.5672
vendor_34,Food & beverage,4.72,3,61,60991,149610,120725,0,308,67110,3.1728
vendor_13,Decorations,4.37,98,29,43844,107120,87744,7,921,90450,3.4473
vendor_13,Decorations,5,107,94,46822,95570,78315,0,990,72298,3.916
vendor_20,Photography,4.63,82,98,69398,132503,109020,8,550,70981,3.7087
vendor_30,Making & Grooming,4.58,72,50,20613,72227,63343,8,285,28285,3.5702
vendor_43,Making & Grooming,4.82,90,99,24126,64799,53370,4,689,35309,3.8325
vendor_2,Making & Grooming,4.77,29,136,24610,76819,45626,1,666,21320,3.6474
vendor_7,Photography,4.43,60,133,64282,110312,71736,2,1310,80497,3.6284
vendor_32,Venue,4.09,45,67,142703,337385,250446,7,467,190494,3.3325
vendor_33,Venue,4.22,101,10,143017,251419,210286,10,315,272622,3.1918
vendor_49,Making & Grooming,4.92,1,71,24171,69722,59236,9,1162,66705,3.3123
vendor_18,Making & Grooming,5,32,137,22585,79216,72164,9,142,33561,3.854
vendor_36,Food & beverage,4.75,31,65,56101,144026,111169,10,710,106106,3.6144
vendor_42,Food & beverage,4.91,79,35,54231,162140,61919,7,112,106623,3.6937
vendor_39,Food & beverage,4.7,61,94,58063,160964,148504,7,1324,125292,3.7591
vendor_36,Food & beverage,4.88,101,88,57955,180867,141936,7,1102,72250,3.8538
vendor_24,Decorations,4.62,1,105,42012,116678,63497,1,1029,93383,3.2027
vendor_43,Photography,5,71,90,67739,136692,96840,3,627,65994,3.8087
vendor_39,Photography,4.48,18,73,71671,110934,73755,2,793,103722,3.3767
vendor_21,Making & Grooming,4.07,19,118,22382,75204,55262,1,338,32239,3.2859
vendor_49,Making & Grooming,4.66,86,67,21972,67794,44971,6,251,49963,3.7233
vendor_15,Photography,4.87,117,126,63549,108074,82084,4,694,149598,3.9835
vendor_8,Food & beverage,4.33,45,27,57660,175567,103766,4,619,94891,3.2682
vendor_1,Making & Grooming,4.64,11,73,24362,76557,40412,2,832,69058,3.4283
vendor_38,Decorations,4.69,36,80,45977,117857,73245,0,564,63763,3.5743
vendor_39,Venue,4.15,112,47,157433,347722,200390,8,209,282454,3.4562
vendor_26,Food & beverage,4.6,71,33,58942,180086,169651,6,672,103644,3.5099
vendor_23,Decorations,4.7,11,56,42690,101982,85315,4,867,108418,3.406
vendor_11,Photography,5,87,29,60750,121924,101854,8,990,83156,3.6823
vendor_20,Venue,4.14,113,93,143958,330223,208034,3,1151,278066,3.5694
vendor_36,Food & beverage,4.4,22,28,54405,174782,105492,0,531,170480,3.2252
vendor_36,Venue,4.22,57,81,158997,246730,216104,5,1364,301678,3.4841
vendor_50,Food & beverage,4.98,66,136,57180,194346,77008,7,384,77553,3.932
vendor_49,Food & beverage,4.72,1,83,61891,154976,145865,0,303,56723,3.1127
vendor_26,Making & Grooming,4.69,78,54,20921,65539,34309,5,124,55505,3.6862
vendor_36,Decorations,4.52,39,5,48755,88161,61018,7,401,111765,3.0643
vendor_50,Venue,3.73,43,71,137521,312681,152273,5,633,209056,3.1758
vendor_36,Food & beverage,4.99,36,109,58474,149291,127094,4,1165,52358,3.7492
vendor_47,Photography,5,89,60,71418,114611,80835,7,872,90117,3.8133
vendor_24,Making & Grooming,4.47,80,64,21704,73806,24346,4,696,56794,3.6202
vendor_32,Decorations,4.63,97,103,41895,105360,75419,5,857,68095,3.7813
vendor_45,Making & Grooming,5,19,26,21238,66361,57914,3,1173,57926,3.4685
vendor_50,Venue,4.21,4,64,151388,257113,232994,0,785,206910,3.0112
vendor_50,Venue,4.08,65,5,142117,341929,156972,8,528,201191,2.9059
vendor_32,Venue,4.35,7,126,145818,258918,179958,1,1241,166023,3.261
vendor_30,Making & Grooming,4.58,73,69,22236,76043,43163,0,283,31044,3.6011
vendor_2,Venue,4.14,31,93,158161,299568,160404,4,1118,166553,3.3177
vendor_25,Venue,3.98,92,62,134688,304214,213985,2,682,310485,3.3959
vendor_15,Food & beverage,4.72,92,81,53673,190093,187038,0,412,186214,3.7934
vendor_5,Decorations,4.39,16,120,41757,111200,75372,4,475,41291,3.3804
vendor_37,Food & beverage,4.57,119,48,51762,184159,176769,10,677,124084,3.6888
vendor_37,Venue,4.59,61,130,161368,297217,203848,7,39,310905,3.7652
vendor_27,Decorations,4.88,116,50,47835,92868,69141,2,1329,106658,3.7894
vendor_31,Photography,4.64,95,46,62156,141559,105214,2,1368,146911,3.639
vendor_4,Venue,3.73,72,117,135228,306410,217601,10,1192,299474,3.4065
vendor_13,Making & Grooming,5,24,14,24769,69965,63053,7,732,26455,3.319
vendor_8,Making & Grooming,5,42,49,24063,76678,52094,0,1117,43771,3.6641
vendor_47,Making & Grooming,4.95,91,149,22453,59475,59105,11,245,27556,3.9918
vendor_31,Decorations,5,96,116,47333,115591,49066,2,54,67068,3.9428
vendor_17,Venue,4.38,89,123,130682,321075,316382,1,483,283900,3.697
vendor_5,Making & Grooming,4.62,93,68,20703,63622,45910,6,412,58049,3.7348
vendor_39,Making & Grooming,4.39,61,72,22437,62623,57935,1,171,79284,3.5665
vendor_12,Decorations,4.7,104,139,41182,89460,59955,8,763,92937,3.9269
vendor_2,Making & Grooming,4.75,90,34,20463,78996,30203,4,376,41773,3.6228
vendor_47,Decorations,4.59,37,90,43041,103711,73429,10,759,108787,3.6524
vendor_33,Photography,4.8,45,133,73309,128609,94435,7,245,107778,3.7963
vendor_17,Making & Grooming,4.75,101,51,24977,79667,30226,7,1259,26880,3.6691
vendor_35,Decorations,4.86,72,25,47572,87495,83486,5,1021,47144,3.5053
vendor_34,Making & Grooming,4.47,117,90,20987,62505,43390,10,585,33019,3.7342
vendor_7,Photography,4.57,32,49,73527,106434,102496,10,1359,73970,3.4137
vendor_26,Venue,4.11,62,58,138781,280707,227439,0,912,187903,3.3279
vendor_39,Photography,4.55,114,80,67983,147394,120065,7,285,65164,3.6736
vendor_37,Venue,4.41,89,74,150561,324998,256403,3,147,193321,3.5706
vendor_15,Food & beverage,5,108,55,58603,150041,93885,5,950,124721,3.8633
vendor_36,Decorations,4.5,47,95,40387,106809,51377,9,973,98405,3.652
vendor_28,Making & Grooming,5,20,109,20480,65223,49443,6,959,62858,3.7779
vendor_41,Photography,5,42,103,69928,112210,85684,9,754,77847,3.8029
vendor_14,Decorations,4.54,108,146,43301,96756,69767,8,792,107715,3.8736
vendor_37,Decorations,5,35,29,45537,106303,77102,2,1073,54811,3.5031
vendor_43,Food & beverage,4.53,86,125,55157,182644,121932,9,130,180959,3.8232
vendor_7,Photography,4.73,106,78,68107,109246,86580,7,1289,76129,3.7533
vendor_12,Photography,5,24,119,62560,106418,70418,1,215,139890,3.7782
vendor_45,Decorations,4.91,7,108,46449,107529,76082,6,510,50185,3.4992
vendor_29,Venue,4.37,42,143,140766,329829,193397,2,100,253234,3.6003
vendor_28,Making & Grooming,4.66,2,113,24902,71640,31305,1,1300,64965,3.3067
vendor_41,Decorations,4.38,53,54,41504,92933,83731,11,677,60585,3.4743
vendor_31,Making & Grooming,5,91,85,21326,60872,42702,10,351,24539,3.8888
vendor_14,Decorations,4.8,30,121,49175,104285,71357,2,215,119948,3.7344
vendor_9,Decorations,4.97,79,80,49677,92484,50465,8,283,116567,3.901
vendor_6,Decorations,4.48,108,103,47519,116569,107468,4,1127,84730,3.7328
vendor_19,Photography,4.47,32,49,73749,125498,111749,5,331,132532,3.4091
vendor_49,Making & Grooming,4.5,59,103,22325,78665,59170,7,485,71312,3.7047
vendor_20,Decorations,5,96,92,47058,98289,82443,7,893,61589,3.9131
vendor_21,Making & Grooming,4.73,3,119,20025,70928,53666,1,881,71571,3.405
vendor_7,Venue,4.27,36,91,141746,305660,241627,6,289,210495,3.4459
vendor_50,Venue,4.04,102,51,148232,325189,284743,5,1180,165322,3.3438
vendor_50,Photography,4.95,24,100,65191,128969,108956,11,549,130072,3.7649
vendor_36,Venue,4.31,14,62,153756,246952,192948,5,1156,255145,3.2591
vendor_13,Photography,4.98,89,72,61226,113184,86459,11,43,100494,3.8879
vendor_5,Photography,5,77,140,71565,124983,123917,0,953,148467,3.971
vendor_19,Venue,4.03,38,73,150576,272040,237341,5,832,336099,3.33
vendor_9,Making & Grooming,5,15,73,22328,77084,35921,5,727,26016,3.573
vendor_6,Food & beverage,4.63,12,105,59999,164589,83624,5,320,51221,3.4277
vendor_26,Food & beverage,4.84,72,18,55355,160746,111925,8,1136,68361,3.4775
vendor_11,Photography,4.76,77,61,61806,145422,83589,0,520,127200,3.6963
vendor_49,Photography,4.96,105,165,61566,125203,119520,11,1118,61231,4.0099
vendor_21,Making & Grooming,4.68,119,135,21803,74587,66602,2,1443,24453,3.8327
vendor_1,Making & Grooming,4.94,54,53,20775,56730,37457,6,523,48786,3.7361
vendor_6,Photography,4.96,108,105,62840,123644,71324,9,598,146925,3.998
vendor_8,Venue,4.02,66,78,152578,271049,165366,9,372,157884,3.3651
vendor_42,Decorations,4.9,73,113,44221,105018,62166,9,570,51604,3.8629
vendor_12,Decorations,4.68,106,91,47953,88085,68069,9,934,53914,3.7722
vendor_31,Decorations,4.96,59,27,44582,110689,101996,2,266,54508,3.5519
vendor_4,Venue,4.4,106,121,140417,345766,333885,1,992,232034,3.704
vendor_41,Venue,4.51,118,94,136120,348977,314441,4,1211,177807,3.7104
vendor_8,Venue,4.63,104,82,137300,301323,184092,7,803,133853,3.7015
vendor_12,Food & beverage,4.75,95,55,56592,196664,86184,0,1006,135194,3.7126
vendor_19,Food & beverage,4.55,12,59,53278,156952,103778,11,647,86189,3.3635
vendor_16,Making & Grooming,5,7,49,21232,70349,48982,0,518,40877,3.4164
vendor_24,Food & beverage,4.77,95,55,51679,182836,131888,4,1418,77646,3.7082
vendor_10,Decorations,4.89,43,5,40885,119848,84889,0,354,70286,3.1876
vendor_4,Photography,4.83,48,141,60998,145804,124868,8,963,140231,3.8716
vendor_7,Venue,4.33,67,5,131226,246289,187305,6,542,194736,3.0186
vendor_20,Photography,4.66,4,41,66737,140364,100926,1,1224,86649,3.1243
vendor_3,Making & Grooming,4.97,95,35,23852,58703,37201,10,1085,64482,3.7813
vendor_45,Decorations,4.62,106,66,40381,111140,89490,7,1379,44826,3.6713
vendor_2,Food & beverage,4.93,6,25,61369,161931,92836,2,446,152143,3.2599
vendor_23,Food & beverage,4.92,75,72,52922,156185,94492,7,557,92072,3.8211
vendor_1,Food & beverage,4.64,109,56,54454,150530,63886,0,435,143769,3.6939
vendor_18,Decorations,4.47,83,75,47213,112517,59778,6,440,49113,3.578
vendor_27,Photography,4.59,114,93,70058,128489,75770,11,239,149243,3.8189
vendor_41,Venue,4.14,34,61,145986,276007,253805,10,888,261091,3.3358
vendor_28,Venue,4.39,49,116,153606,280241,237498,0,1177,293465,3.5858
vendor_20,Venue,4.3,83,49,140506,305792,175952,11,942,198896,3.4789
vendor_34,Food & beverage,4.75,65,98,62407,189399,181977,1,1398,106850,3.7543
vendor_2,Decorations,5,60,121,46331,117857,79386,6,532,67142,3.9039
vendor_1,Venue,4,107,62,141417,298364,293319,4,244,166607,3.3737
vendor_27,Photography,4.49,58,42,67553,132260,124878,3,821,137423,3.4758
vendor_20,Decorations,4.64,12,89,42275,115466,52294,11,1394,43529,3.4314
vendor_16,Venue,4.44,13,36,131471,324898,147327,2,1151,226748,3.188
vendor_17,Making & Grooming,4.89,77,96,22920,75353,72179,5,469,31235,3.8325
vendor_33,Food & beverage,4.5,33,90,54839,142528,86792,4,1430,94882,3.5376
vendor_14,Venue,4.39,45,92,148464,299882,211252,10,164,349577,3.5931
vendor_48,Photography,5,46,68,69841,133016,112672,2,1289,147702,3.7634
vendor_1,Venue,3.96,29,33,149739,279642,249914,4,1242,184279,3.0443
vendor_40,Food & beverage,4.44,10,106,61889,140685,75115,5,1254,78360,3.3467
vendor_49,Making & Grooming,4.59,24,69,23558,61716,48831,0,1000,36320,3.4492
vendor_11,Food & beverage,4.42,3,92,50199,186408,163627,0,1334,66081,3.1373
vendor_17,Venue,3.8,109,80,148634,317416,224201,3,1301,295682,3.3854
vendor_4,Photography,4.95,42,75,69681,119200,118334,9,964,106783,3.7562
vendor_11,Food & beverage,4.6,66,133,58315,177083,171189,1,1141,143206,3.7744
vendor_35,Food & beverage,4.7,25,75,52309,176165,94972,5,1376,60819,3.5151
vendor_44,Photography,4.9,96,133,60682,140329,79813,10,389,112978,3.99
vendor_30,Photography,4.73,108,91,62488,134306,73242,2,897,98628,3.8032
vendor_19,Venue,3.92,83,48,158617,248585,192791,10,1251,310288,3.3285
vendor_17,Photography,4.87,46,51,65753,141169,75128,7,1359,143772,3.6751
vendor_48,Food & beverage,4.6,112,40,52941,152597,60649,3,436,179305,3.6408
vendor_8,Photography,4.87,112,112,72677,146679,137611,7,38,141139,3.9539
vendor_29,Food & beverage,4.57,30,103,58237,144926,68390,11,493,72062,3.5825
vendor_8,Decorations,4.86,35,87,47325,91573,53122,1,1292,72542,3.6772
vendor_45,Photography,5,65,100,68372,147679,90470,3,1232,124189,3.8839
vendor_1,Food & beverage,4.79,1,86,55447,160343,159980,11,125,53283,3.2076
vendor_24,Venue,4.39,106,35,136824,268257,192393,4,681,219828,3.4716
vendor_28,Food & beverage,4.86,16,54,50998,170256,124182,2,184,154628,3.5243
vendor_10,Photography,4.83,119,101,65510,135581,109350,2,746,110274,3.8892
vendor_43,Decorations,4.37,116,106,45119,97456,56451,7,274,90401,3.7269
vendor_12,Food & beverage,4.39,64,45,54046,192412,119423,6,247,183834,3.5019
vendor_37,Venue,4.24,57,42,142356,248179,155613,8,545,169865,3.3357
vendor_26,Venue,4.51,44,75,152094,294023,208656,0,1067,216746,3.5118
vendor_4,Making & Grooming,4.49,93,74,21456,76682,58819,9,1112,38590,3.6767
vendor_46,Food & beverage,4.86,78,122,51726,163915,64236,3,904,139718,3.9131
vendor_3,Photography,4.75,48,68,66309,109034,68513,3,1046,142108,3.6649
vendor_34,Decorations,4.37,24,118,49991,104181,57481,10,1499,61945,3.4864
vendor_37,Food & beverage,4.99,48,11,54140,150396,130840,11,440,79889,3.4304
vendor_37,Food & beverage,4.67,29,57,50125,162572,71813,7,1255,175971,3.5677
vendor_50,Making & Grooming,4.9,1,117,22437,60840,35134,8,567,27743,3.3302
vendor_43,Making & Grooming,5,85,76,20261,74168,72594,0,1228,46271,3.8712
vendor_25,Decorations,4.4,118,60,43502,111405,84324,8,1162,97506,3.6428
vendor_32,Food & beverage,4.53,67,63,59773,149084,107145,6,1480,157449,3.626
vendor_33,Making & Grooming,4.64,33,144,21910,59334,46431,9,578,42654,3.7301
vendor_49,Food & beverage,4.33,8,76,60966,183177,105629,10,253,145293,3.2843
vendor_27,Making & Grooming,4.76,72,111,23672,76110,61537,8,390,70826,3.8677
vendor_13,Venue,4.47,115,110,156805,321293,160416,8,128,220814,3.7506
vendor_44,Photography,4.9,43,54,61289,110497,76162,0,910,143221,3.6578
vendor_15,Photography,4.39,93,95,70695,127304,74240,5,386,117466,3.6559
vendor_34,Food & beverage,5,53,136,60941,199448,118924,9,1470,73247,3.9025
vendor_34,Making & Grooming,4.94,8,55,20518,58539,56642,6,1433,35040,3.4484
vendor_8,Photography,4.76,12,118,67262,108762,105183,5,179,69455,3.5129
vendor_43,Photography,5,115,97,74564,105283,94936,0,402,122041,3.9384
vendor_1,Photography,5,52,84,70336,135580,90085,0,337,133494,3.805
vendor_39,Making & Grooming,4.7,19,32,20280,75973,39169,7,956,61446,3.4008
vendor_44,Food & beverage,4.71,81,67,61370,192608,187526,0,639,176043,3.7226
vendor_34,Food & beverage,4.88,105,73,55476,142263,74339,10,104,132771,3.8925
vendor_15,Decorations,4.97,106,71,49916,117853,84890,6,342,97370,3.8977
vendor_29,Photography,4.98,75,78,69581,127935,96542,2,386,77922,3.7894
vendor_3,Venue,4.16,60,6,151220,250779,224673,10,984,232857,2.9791
vendor_22,Photography,4.69,70,60,64079,121653,68987,3,1116,61780,3.5885
vendor_11,Venue,4.37,69,45,143421,309001,303422,8,1341,310688,3.4918
vendor_23,Food & beverage,4.86,60,59,61822,162417,161697,8,261,123310,3.7385
vendor_44,Decorations,4.31,9,76,40461,94828,70448,1,50,91521,3.2435
vendor_48,Venue,4.6,16,69,158120,272327,242546,0,1412,320151,3.4206
vendor_9,Venue,4.21,3,111,148450,272224,190982,7,371,142326,3.0799
vendor_3,Venue,4.26,10,63,143078,289704,205590,1,100,294823,3.1913
vendor_33,Photography,5,91,92,60038,114315,69728,11,713,86142,3.9352
vendor_29,Decorations,5,50,77,41076,90616,88016,4,849,99844,3.8194
vendor_46,Decorations,4.51,61,122,42428,94075,45432,2,971,84883,3.6943
vendor_48,Photography,5,66,99,71573,119332,87824,1,782,131597,3.8752
vendor_14,Food & beverage,5,50,81,53645,199772,86770,7,613,143184,3.8499
vendor_40,Food & beverage,4.69,35,92,56635,191916,155864,7,411,55005,3.5895
vendor_22,Making & Grooming,4.93,95,41,20288,65111,42500,5,852,61821,3.7742
vendor_12,Making & Grooming,4.87,45,116,20616,74827,33120,2,266,61993,3.827
vendor_24,Venue,4.38,73,31,149398,321971,283370,3,42,267279,3.3911
vendor_26,Venue,4.36,20,110,146179,289656,245048,10,511,193382,3.4485
vendor_25,Venue,4.7,94,9,133497,278846,216026,11,962,139716,3.319
vendor_12,Food & beverage,4.55,101,62,51707,142465,107014,2,1279,188973,3.6886
vendor_32,Photography,5,59,86,72216,134536,90400,7,1137,149278,3.8698
vendor_26,Making & Grooming,5,36,87,21362,58518,31892,11,731,49778,3.8277
vendor_42,Photography,4.93,100,161,62410,143937,120400,10,1134,84175,4.0181
vendor_2,Food & beverage,4.31,66,110,52940,167358,149275,0,1350,119717,3.5964
vendor_10,Photography,4.64,19,82,70152,139938,110516,5,430,90308,3.481
vendor_5,Making & Grooming,4.6,81,87,22801,70437,57083,4,1495,46005,3.7223
vendor_39,Photography,5,119,77,63107,128397,83467,3,119,86243,3.8947
vendor_41,Photography,4.69,87,52,68297,123634,90111,0,780,109929,3.6337
vendor_45,Venue,4.68,31,5,149631,327388,318614,7,969,338062,3.1022
vendor_3,Food & beverage,4.71,114,80,50465,162193,93283,6,1045,152741,3.8388
vendor_34,Food & beverage,5,56,9,54957,149352,70927,6,488,175856,3.4501
vendor_25,Venue,4.47,31,74,153234,290021,237516,0,910,326973,3.4758
vendor_27,Making & Grooming,4.85,117,64,20304,61219,53482,0,160,20103,3.7311
vendor_33,Making & Grooming,4.72,104,85,22749,72635,54250,10,81,51371,3.8488
vendor_22,Photography,4.94,108,48,60757,116681,98411,0,1246,86756,3.7501
vendor_9,Food & beverage,4.31,59,26,56401,147624,132924,8,149,146167,3.3428
vendor_16,Food & beverage,4.09,113,27,50114,198288,96589,9,771,173139,3.3706
vendor_45,Venue,4.44,32,47,131519,290666,192089,5,1083,269213,3.4005
vendor_39,Decorations,4.98,113,18,40924,85755,83057,5,189,91058,3.6484
vendor_42,Photography,5,29,86,67880,145729,76395,5,268,95400,3.7216
vendor_33,Making & Grooming,4.8,5,75,24360,61617,31188,7,300,69740,3.4282
vendor_2,Photography,4.86,34,39,72666,122326,82425,1,425,85430,3.4853
vendor_28,Photography,4.72,71,117,69882,113606,76457,1,223,114334,3.7822
vendor_9,Food & beverage,4.89,5,39,58584,190784,62415,8,1129,165913,3.3437
vendor_39,Making & Grooming,5,85,111,23393,74760,43480,1,1110,74692,3.9699
vendor_26,Venue,4.45,32,65,134528,255285,164647,7,443,227399,3.46
